code_naf,code_rome,name,desc
45.20B,"",Entretien et réparation d'autres véhicules automobiles,"45.20B E ntretien et réparation d'autres véhicules automobiles Les activités relevant de cette sous-classe NAF s'appliquent aux véhicules dont la vente est décrite dans la sous-classe NAF 45.19Z. Cette sous-classe ne comprend pas : - les services de remorquage et d'assistance routière (cf. 52.21Z) Produits associés : 4 5.20.21, 45.20.22, 45.20.23, 45.20.30p 45.3 C OMMERCE D'ÉQUIPEMENTS AUTOMOBILES Ce groupe comprend le commerce de gros et de détail de tout type de pièces, composants, fournitures, outils et accessoires de véhicules automobiles, tels que : - pneumatiques et chambres à air pour pneumatiques - bougies d'allumage, appareils d'éclairage et parties électriques"
45.31Z,"",Commerce de gros d'équipements automobiles,"45.31Z C ommerce de gros d'équipements automobiles Cette sous-classe comprend : - le commerce de gros d'accessoires, de pièces détachées et d'équipements divers pour véhicules automobiles - le commerce de gros de pneumatiques Produits associés : 4 5.31.11, 45.31.12, 45.31.20"
45.32Z,"",Commerce de détail d'équipements automobiles,"45.32.1 C ommerce de détail de pièces détachées et accessoires pour véhicules automobiles en magasin spécialisé Classifi cation des Produits Française CPF rév. 2.1 523 Cette sous-classe ne comprend pas : - le commerce de détail de carburants (cf. 47.30Z) Produits associés : 4 5.32.11, 45.32.12, 45.32.21, 45.32.22, 45.32.29 45.4 C OMMERCE ET RÉPARATION DE MOTOCYCLES"
45.40Z,"",Commerce et réparation de motocycles,45.40.50 E ntretien et réparation de motocycles Classifi cation des Produits Française CPF rév. 2.1 525
46.11Z,"","Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis","46.11.19 Services d'intermédiaire du commerce de gros de matières premières agricoles, matières premières textiles et produits semi-finis CC : - services d'intermédiaire du commerce de gros en matières premières agricoles non directement alimentaires (céréales, café, thé, cacao, oléagineux, etc.) - services d'intermédiaire du commerce de gros en matières premières textiles naturelles (coton, laine, lin, jute, soie, etc.), de plumes et de cuirs, peaux et pelleteries bruts, tannés ou travaillés"
46.12A,"",Centrales d'achat de carburant,46.12A Centrales d'achat de carburant Produits associés : 46.12.11p
46.12B,"","Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques","46.12B Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques Produits associés : 46.12.11p, 46.12.12, 46.12.13"
46.13Z,"",Intermédiaires du commerce en bois et matériaux de construction,"46.13.12 Services d'intermédiaire du commerce de gros de matériaux de construction CC : - services d'intermédiaire du commerce de gros en matériaux (sable, gravier, ciment, plâtre et produits en plâtre, carreaux, etc.) - services d'intermédiaire du commerce de gros en verre plat, miroiterie, peintures et vernis, appareils sanitaires, menuiseries et fermetures de bâtiments, etc."
46.14Z,"","Intermédiaires du commerce en machines, équipements industriels, navires et avions","46.14Z Intermédiaires du commerce en machines, équipements industriels, navires et avions Cette sous-classe comprend : - les activités des intermédiaires du commerce de machines, y compris machines de bureau et ordinateurs, équipements industriels, navires et avions Cette sous-classe ne comprend pas : - les activités des intermédiaires du commerce de véhicules automobiles (cf. 45.1) - les maisons de vente aux enchères en gros de véhicules automobiles (cf. 45.1) - le commerce de gros pour compte propre (cf. 46.2 à 46.9) - le commerce de détail par des intermédiaires du commerce hors magasin (cf. 47.99B) Produits associés : 46.14.11, 46.14.12, 46.14.19"
46.15Z,"","Intermédiaires du commerce en meubles, articles de ménage et quincaillerie","46.15Z Intermédiaires du commerce en meubles, articles de ménage et quincaillerie Cette sous-classe ne comprend pas : - le commerce de gros pour compte propre (cf. 46.2 à 46.9) - le commerce de détail par des intermédiaires du commerce hors magasin (cf. 47.99B) Produits associés : 46.15.11, 46.15.12, 46.15.13, 46.15.19"
46.16Z,"","Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir","46.16.11 Services d'intermédiaire du commerce de gros de textiles CC : - ventes, pour le compte de tiers, de : • fils et tissus • linge de maison, rideaux, voilages et autres articles ménagers en textiles NC : - services d'intermédiaire du commerce de gros en matières premières textiles naturelles (46.11.19) ou synthétiques (46.12.13)"
46.17A,"",Centrales d'achat alimentaires,"46.17A Centrales d'achat alimentaires Produits associés : 46.17.11p, 46.17.12p"
46.17B,"","Autres intermédiaires du commerce en denrées, boissons et tabac","46.17B Autres intermédiaires du commerce en denrées, boissons et tabac Produits associés : 46.17.11p, 46.17.12p, 46.17.13"
46.18Z,"",Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,"46.18Z Intermédiaires spécialisés dans le commerce d'autres produits spécifiques Cette sous-classe ne comprend pas : - le commerce de gros pour compte propre (cf. 46.2 à 46.9) - le commerce de détail par des intermédiaires du commerce hors magasin (cf. 47.99B) - les activités des agents d'assurances (cf. 66.22Z) - les activités des agents immobiliers (cf. 68.31Z) Produits associés : 46.18.11, 46.18.12, 46.18.19 121212121212"
46.19A,"",Centrales d'achat non alimentaires,46.19A Centrales d'achat non alimentaires Cette sous-classe ne comprend pas : - les centrales d'achat de carburant (cf. 46.12A) Produits associés : 46.19.10p
46.19B,"",Autres intermédiaires du commerce en produits divers,46.19B Autres intermédiaires du commerce en produits divers Produits associés : 46.19.10p 46.2 COMMERCE DE GROS DE PRODUITS AGRICOLES BRUTS ET D'ANIMAUX VIVANTS
46.21Z,"","Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail ","46.21Z Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail Cette sous-classe comprend : - le commerce de gros de céréales - le commerce de gros de fruits oléagineux - le commerce de gros de semences et de plants - le commerce de gros de tabac non manufacturé - le commerce de gros de laine sans traitement de celle-ci - le commerce de gros d'aliments pour le bétail et d'autres matières premières agricoles - le commerce de gros de matériaux, résidus et sous-produits utilisés pour la fabrication d'aliments pour animaux Cette sous-classe ne comprend pas : - le commerce de gros des aliments pour animaux de compagnie (cf. 46.38B) - le commerce de gros de fibres textiles (cf. 46.76Z) - le commerce de gros de semences de fleurs (cf. 46.22Z) Produits associés : 46.21.11, 46.21.12, 46.21.13, 46.21.14, 46.21.19, 46.21.20"
46.22Z,"",Commerce de gros (commerce interentreprises) de fleurs et plantes,"46.22Z Commerce de gros (commerce interentreprises) de fleurs et plantes Cette sous-classe comprend : - le commerce de gros de fleurs, plantes et bulbes Cette sous-classe comprend aussi : - le commerce de gros de graines et de semences de fleurs et plantes Produits associés : 46.22.10"
46.23Z,"",Commerce de gros (commerce interentreprises) d'animaux vivants,"46.23.10 Commerce de gros d'animaux vivants CC : - vente en gros d'animaux sur pied destinés à l'abattage - vente en gros d'animaux destinés à l'engraissage, l'élevage, le dressage, la monte, la reproduction, l'expérimentation, etc. CA : - vente en gros d'animaux de compagnie Classification des Produits Française CPF rév. 2.1 533 Cette sous-classe ne comprend pas : - le commerce de gros d'appâts vivants pour la pêche (cf. 46.49Z) Produits associés : 46.23.10"
46.24Z,"",Commerce de gros (commerce interentreprises) de cuirs et peaux,"46.24.10 Commerce de gros de cuirs et peaux CC : - vente en gros de cuirs et peaux bruts, de peaux tannées ou travaillées CA : - vente en gros de rognures de cuir, de cuirs et peaux préparés et de cuir reconstitué (synderme) NC : - vente en gros de pelleteries (46.42.11) et fournitures de bourrellerie (46.49.34) 46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES, BOISSONS ET DE TABAC"
46.31Z,"",Commerce de gros (commerce interentreprises) de fruits et légumes,"46.31Z Commerce de gros (commerce interentreprises) de fruits et légumes Cette sous-classe comprend : - le commerce de gros de fruits et légumes frais - le commerce de gros de fruits et légumes en conserve Produits associés : 46.31.11, 46.31.12"
46.32A,"",Commerce de gros (commerce interentreprises) de viandes de boucherie,46.32A Commerce de gros (commerce interentreprises) de viandes de boucherie Cette sous-classe comprend aussi : - le commerce de gros de triperie Produits associés : 46.32.11p
46.32B,"",Commerce de gros (commerce interentreprises) de produits à base de viande,"46.32B Commerce de gros (commerce interentreprises) de produits à base de viande Cette sous-classe comprend : - le commerce de gros de charcuterie, salaisonnerie et autres produits à base de viandes Produits associés : 46.32.12"
46.32C,"",Commerce de gros (commerce interentreprises) de volailles et gibier,46.32C Commerce de gros (commerce interentreprises) de volailles et gibier Cette sous-classe comprend aussi : - le commerce de gros de lapins Produits associés : 46.32.11p
46.33Z,"","Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles","46.33Z Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles Cette sous-classe comprend : - le commerce de gros de produits laitiers - le commerce de gros d'œufs et d'ovoproduits - le commerce de gros d'huiles et de graisses comestibles d'origine animale et végétale Produits associés : 46.33.11, 46.33.12, 46.33.13"
46.34Z,"",Commerce de gros (commerce interentreprises) de boissons,"46.34Z Commerce de gros (commerce interentreprises) de boissons Cette sous-classe comprend : - le commerce de gros de boissons alcoolisées - le commerce de gros de boissons non alcoolisées Cette sous-classe comprend aussi : - l'achat de vin en vrac et sa mise en bouteilles sans transformation Cette sous-classe ne comprend pas : - le mélange de vins ou de spiritueux distillés (cf. 11.01Z, 11.02A et 11.02B) Produits associés : 46.34.11, 46.34.12"
